latitude,longitude,postal_code,address,closest_mrt,closest_mrt_dist,cbd_dist,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,year,years_remaining,remaining_lease
1.36604388871674,103.855368968681,560443.0,443 ANG MO KIO AVE 10,Ang Mo Kio MRT Station,776.6044349019421,9193.726070404298,2008-09,ANG MO KIO,3 ROOM,443,ANG MO KIO AVE 10,04 TO 06,67.0,New Generation,1979,220000.0,2008.0,70,
1.34155275067394,103.846385947783,310110.0,110 LOR 1 TOA PAYOH,Braddell MRT Station,128.35293575448256,6497.518391452766,1999-07,TOA PAYOH,3 ROOM,110,LOR 1 TOA PAYOH,10 TO 12,65.0,IMPROVED,1967,157000.0,1999.0,67,
1.37400071781295,103.83643153142,560170.0,170 ANG MO KIO AVE 4,Mayflower MRT Station,280.9964224478382,10197.539329168232,1999-11,ANG MO KIO,3 ROOM,170,ANG MO KIO AVE 4,07 TO 09,60.0,IMPROVED,1986,120000.0,1999.0,86,
1.42373289076121,103.846082250956,760416.0,416 YISHUN AVE 11,Yishun MRT Station,1385.024363419813,15572.354880776633,1998-06,YISHUN,5 ROOM,416,YISHUN AVE 11,01 TO 03,122.0,IMPROVED,1993,373000.0,1998.0,94,
1.334327797,103.8544908,310035.0,35 LOR 5 TOA PAYOH,Toa Payoh MRT Station,792.8511428025533,5686.661702240422,2013-01,TOA PAYOH,4 ROOM,35,LOR 5 TOA PAYOH,01 TO 03,104.0,Model A,1997,592000.0,,83,
1.29752802071581,103.797090201067,141056.0,56 C'WEALTH DR,Commonwealth MRT Station,564.3985397490043,6243.298155624072,1996-03,QUEENSTOWN,3 ROOM,56,C'WEALTH DR,01 TO 03,56.0,STANDARD,1970,115000.0,1996.0,73,
1.443782458,103.7744166,730203.0,203 MARSILING DR,Marsiling MRT Station,1245.8003353769443,19730.281331856448,2013-04,WOODLANDS,3 ROOM,203,MARSILING DR,04 TO 06,68.0,New Generation,1981,307000.0,,67,
1.36408620030202,103.856692408941,560470.0,470 ANG MO KIO AVE 10,Ang Mo Kio MRT Station,1023.880710797365,8986.157215443658,2006-04,ANG MO KIO,4 ROOM,470,ANG MO KIO AVE 10,04 TO 06,92.0,New Generation,1979,241500.0,2006.0,72,
1.3461209211382,103.936473342998,520809.0,809 TAMPINES AVE 4,Tampines MRT Station,228.5604418511844,11771.388321283266,1998-03,TAMPINES,4 ROOM,809,TAMPINES AVE 4,07 TO 09,108.0,MODEL A,1984,300000.0,1998.0,85,
1.35330602954221,103.95114433296,520263.0,263 TAMPINES ST 21,Tampines East MRT Station,502.6549429799322,13561.200070655284,2012-01,TAMPINES,4 ROOM,263,TAMPINES ST 21,01 TO 03,103.0,Model A,1984,446000.0,2012.0,71,
1.33853145939344,103.701545131576,641663.0,663A JURONG WEST ST 65,Pioneer MRT Station,481.49476379359015,17761.47314488909,2004-11,JURONG WEST,4 ROOM,663A,JURONG WEST ST 65,01 TO 03,90.0,Model A,2000,208000.0,2004.0,95,
1.30585966549606,103.914721778871,440059.0,59 MARINE TER,Kembangan MRT Station,1689.9271446451748,7497.249598288351,2001-04,MARINE PARADE,3 ROOM,59,MARINE TER,07 TO 09,65.0,Improved,1975,170800.0,2001.0,73,
1.35144832512017,103.879517231789,530159.0,159 HOUGANG ST 11,Serangoon MRT Station,756.0921820676901,8194.277339944963,2004-11,HOUGANG,4 ROOM,159,HOUGANG ST 11,04 TO 06,101.0,Model A,1998,260000.0,2004.0,93,
1.31830919498771,103.887754005604,380128.0,128 GEYLANG EAST AVE 1,Paya Lebar MRT Station,527.6221169900757,5630.532727536827,1999-03,GEYLANG,4 ROOM,128,GEYLANG EAST AVE 1,01 TO 03,108.0,MODEL A,1983,315000.0,1999.0,83,
1.44652106873397,103.773390539721,730218.0,218 MARSILING CRES,Woodlands North MRT Station,1314.447297477601,20052.68377109522,2001-09,WOODLANDS,3 ROOM,218,MARSILING CRES,10 TO 12,67.0,New Generation,1986,108000.0,2001.0,84,
1.37910762831305,103.768153816778,670102.0,102 GANGSA RD,Bukit Panjang MRT Station,752.9586517157525,14091.08747070771,1997-11,BUKIT PANJANG,3 ROOM,102,GANGSA RD,07 TO 09,73.0,MODEL A,1988,175000.0,1997.0,90,
1.34046486754645,103.747294159262,600280.0,280 TOH GUAN RD,Bukit Batok MRT Station,967.7120862907068,13204.27672485007,2002-03,JURONG EAST,4 ROOM,280,TOH GUAN RD,01 TO 03,90.0,Model A2,1998,228000.0,2002.0,95,
1.36848406233048,103.855468149019,560450.0,450 ANG MO KIO AVE 10,Ang Mo Kio MRT Station,676.9466878963254,9463.764468916335,1993-10,ANG MO KIO,3 ROOM,450,ANG MO KIO AVE 10,01 TO 03,68.0,NEW GENERATION,1979,90000.0,1993.0,85,
1.31443081636431,103.766358328432,120326.0,326 CLEMENTI AVE 5,Clementi MRT Station,150.3614890014289,10071.879479309484,1998-10,CLEMENTI,3 ROOM,326,CLEMENTI AVE 5,10 TO 12,67.0,NEW GENERATION,1978,173000.0,1998.0,79,
1.4337340406348,103.785245083137,730362.0,362 WOODLANDS AVE 5,Woodlands MRT Station,394.8077002765692,18216.52017005761,2001-01,WOODLANDS,EXECUTIVE,362,WOODLANDS AVE 5,07 TO 09,150.0,Maisonette,1996,468000.0,2001.0,94,
1.35739727896901,103.849430241136,570219.0,219 BISHAN ST 23,Bishan MRT Station,673.2326334480325,8229.10041426547,1998-12,BISHAN,EXECUTIVE,219,BISHAN ST 23,01 TO 03,146.0,MAISONETTE,1992,516000.0,1998.0,93,
1.32653588159213,103.887672820976,370066.0,66 CIRCUIT RD,MacPherson MRT Station,185.8897176739509,6289.700354579049,2008-12,GEYLANG,3 ROOM,66,CIRCUIT RD,07 TO 09,56.0,Standard,1967,190000.0,2008.0,58,
1.34817263842498,103.758893085449,650271.0,271 BT BATOK EAST AVE 4,Bukit Batok MRT Station,1049.575533147045,12557.610772404278,1998-08,BUKIT BATOK,3 ROOM,271,BT BATOK EAST AVE 4,07 TO 09,64.0,SIMPLIFIED,1986,127500.0,1998.0,87,
1.33231740745783,103.936301267285,460107.0,107 BEDOK NTH RD,Bedok Reservoir MRT Station,655.6611411979461,10919.10514013703,2004-05,BEDOK,4 ROOM,107,BEDOK NTH RD,01 TO 03,91.0,New Generation,1977,195000.0,2004.0,72,
1.32615469503568,103.886047023988,370046.0,46 CIRCUIT RD,Mattar MRT Station,321.6241655959968,6142.001848585559,2002-03,GEYLANG,3 ROOM,46,CIRCUIT RD,01 TO 03,52.0,Standard,1971,100000.0,2002.0,68,
1.31912618587195,103.766983653394,120374.0,374 CLEMENTI AVE 4,Clementi MRT Station,486.1930712502627,10198.533074416637,2010-01,CLEMENTI,3 ROOM,374,CLEMENTI AVE 4,10 TO 12,82.0,New Generation,1981,372500.0,2010.0,70,
1.37647117966901,103.772397980678,670232.0,232 PENDING RD,Cashew MRT Station,1151.572908087754,13562.062104467374,2010-08,BUKIT PANJANG,3 ROOM,232,PENDING RD,01 TO 03,73.0,Model A,1987,258000.0,2010.0,76,
1.35346317253703,103.956791098556,520309.0,309 TAMPINES ST 32,Tampines East MRT Station,385.5083685806928,14090.329124836113,2008-03,TAMPINES,EXECUTIVE,309,TAMPINES ST 32,04 TO 06,145.0,Apartment,1993,475000.0,2008.0,84,
1.29154391563021,103.803508038366,140161.0,161 MEI LING ST,Queenstown MRT Station,438.52154011788735,5402.094948783755,2010-06,QUEENSTOWN,3 ROOM,161,MEI LING ST,16 TO 18,72.0,Improved,1970,385000.0,2010.0,59,
1.34083504320183,103.706006657162,640689.0,689 JURONG WEST CTRL 1,Boon Lay MRT Station,255.0002858745636,17388.46607703378,2010-12,JURONG WEST,5 ROOM,689,JURONG WEST CTRL 1,10 TO 12,118.0,Premium Apartment,1998,518000.0,2010.0,87,
1.32942959489354,103.902786753395,400316.0,316 UBI AVE 1,Ubi MRT Station,400.7536048524577,7693.522810996362,2005-05,GEYLANG,3 ROOM,316,UBI AVE 1,10 TO 12,64.0,Simplified,1985,175000.0,2005.0,79,
1.43757277585058,103.796414103464,730603.0,603 WOODLANDS DR 42,Admiralty MRT Station,608.74745621963,18150.526115914687,2001-04,WOODLANDS,5 ROOM,603,WOODLANDS DR 42,01 TO 03,118.0,Improved,1997,280000.0,2001.0,95,
1.37517507468581,103.896537715818,530415.0,415 HOUGANG AVE 10,Hougang MRT Station,631.1694671280635,11367.85049928825,1996-01,HOUGANG,3 ROOM,415,HOUGANG AVE 10,04 TO 06,71.0,NEW GENERATION,1985,130000.0,1996.0,88,
1.33247206352435,103.934860475522,460110.0,110 BEDOK NTH RD,Bedok Reservoir MRT Station,542.7083438812099,10789.145336728863,1998-12,BEDOK,3 ROOM,110,BEDOK NTH RD,04 TO 06,67.0,NEW GENERATION,1977,140000.0,1998.0,78,
1.31810006477416,103.766692603667,120376.0,376 CLEMENTI AVE 4,Clementi MRT Station,369.8203068886022,10184.568740744173,1998-09,CLEMENTI,3 ROOM,376,CLEMENTI AVE 4,07 TO 09,82.0,NEW GENERATION,1980,198000.0,1998.0,81,
1.38170883113996,103.736662612875,680445.0,445 CHOA CHU KANG AVE 4,Choa Chu Kang MRT Station,948.2274097602676,16789.766283031116,2002-09,CHOA CHU KANG,5 ROOM,445,CHOA CHU KANG AVE 4,01 TO 03,123.0,Improved,1997,300000.0,2002.0,94,
1.38334049587446,103.742083284398,680416.0,416 CHOA CHU KANG AVE 4,Choa Chu Kang MRT Station,338.8622355279268,16457.16557102815,1997-05,CHOA CHU KANG,5 ROOM,416,CHOA CHU KANG AVE 4,07 TO 09,124.0,IMPROVED,1993,433000.0,1997.0,95,
1.32604335303082,103.926488452026,461040.0,40 CHAI CHEE AVE,Bedok Reservoir MRT Station,1331.7498473510884,9626.670576055598,1997-04,BEDOK,3 ROOM,40,CHAI CHEE AVE,07 TO 09,65.0,IMPROVED,1974,196000.0,1997.0,76,
1.3470129261942,103.697949461953,640745.0,745 JURONG WEST ST 73,Pioneer MRT Station,1044.6089933354438,18476.051501812573,1999-01,JURONG WEST,4 ROOM,745,JURONG WEST ST 73,07 TO 09,104.0,MODEL A,1990,224000.0,1999.0,90,
1.37850873559017,103.773212348159,670257.0,257 BANGKIT RD,Bukit Panjang MRT Station,1313.9629974079471,13676.770308108442,2000-12,BUKIT PANJANG,4 ROOM,257,BANGKIT RD,04 TO 06,103.0,Model A,1989,200000.0,2000.0,88,
1.27814968064651,103.818475325512,90006.0,6 TELOK BLANGAH CRES,Telok Blangah MRT Station,1271.939335644412,3692.2791044223422,1996-05,BUKIT MERAH,3 ROOM,6,TELOK BLANGAH CRES,04 TO 06,65.0,IMPROVED,1975,146000.0,1996.0,78,
1.42977954209574,103.843056925662,760328.0,328 YISHUN RING RD,Yishun MRT Station,896.8258796877919,16256.037785602117,2009-09,YISHUN,EXECUTIVE,328,YISHUN RING RD,10 TO 12,146.0,Maisonette,1988,406000.0,2009.0,78,
1.31797801720797,103.767831518404,120379.0,379 CLEMENTI AVE 5,Clementi MRT Station,431.8104371881695,10062.303487724972,2011-12,CLEMENTI,3 ROOM,379,CLEMENTI AVE 5,01 TO 03,82.0,New Generation,1980,392000.0,2011.0,68,
1.34717701419788,103.952587239176,520281.0,281 TAMPINES ST 22,Simei MRT Station,448.7765379180133,13320.021906236823,2008-05,TAMPINES,3 ROOM,281,TAMPINES ST 22,10 TO 12,74.0,Model A,1984,225000.0,2008.0,75,
1.37842710387364,103.754911815576,680016.0,16 TECK WHYE LANE,Bukit Panjang MRT Station,722.9962527715894,15046.92753133545,1999-04,CHOA CHU KANG,3 ROOM,16,TECK WHYE LANE,04 TO 06,82.0,NEW GENERATION,1979,139000.0,1999.0,79,
1.35878092518789,103.947275912962,520417.0,417 TAMPINES ST 41,Tampines East MRT Station,867.534422994978,13575.817263731957,1998-12,TAMPINES,3 ROOM,417,TAMPINES ST 41,04 TO 06,60.0,IMPROVED,1985,123000.0,1998.0,86,
1.28264675199072,103.823327111496,150128.0,128 BT MERAH VIEW,Tiong Bahru MRT Station,566.4711194127715,3113.3975031961027,2008-06,BUKIT MERAH,3 ROOM,128,BT MERAH VIEW,07 TO 09,65.0,Improved,1973,305000.0,2008.0,64,
1.34761575693698,103.697320999848,640747.0,747 JURONG WEST ST 73,Pioneer MRT Station,1108.927427332727,18566.224609767472,1999-02,JURONG WEST,5 ROOM,747,JURONG WEST ST 73,07 TO 09,126.0,IMPROVED,1993,302000.0,1999.0,93,
1.37580558530644,103.894819073452,530420.0,420 HOUGANG AVE 10,Hougang MRT Station,568.0746867065092,11347.456769261938,1999-02,HOUGANG,4 ROOM,420,HOUGANG AVE 10,07 TO 09,105.0,MODEL A,1989,271000.0,1999.0,89,
1.37378501535751,103.883849096326,530667.0,667 HOUGANG AVE 4,Hougang MRT Station,988.6433230146288,10672.111379704967,2009-04,HOUGANG,3 ROOM,667,HOUGANG AVE 4,10 TO 12,74.0,Model A,1987,248000.0,2009.0,77,
1.34890868855022,103.876715676102,531008.0,8 LOR LEW LIAN,Serangoon MRT Station,478.57526735624606,7817.4925734456465,2001-01,SERANGOON,2 ROOM,8,LOR LEW LIAN,07 TO 09,44.0,Improved,1978,83000.0,2001.0,76,
1.38664061678035,103.770534452658,670430.0,430 BT PANJANG RING RD,Bukit Panjang MRT Station,1349.131883040302,14564.45121125062,1996-01,BUKIT PANJANG,4 ROOM,430,BT PANJANG RING RD,10 TO 12,104.0,MODEL A,1989,215000.0,1996.0,92,
1.35750385698395,103.937559746526,520706.0,706 TAMPINES ST 71,Tampines MRT Station,1329.222699428634,12650.142577279636,2001-06,TAMPINES,4 ROOM,706,TAMPINES ST 71,01 TO 03,99.0,Model A,1997,260000.0,2001.0,95,
1.35131146892729,103.722836259059,640440.0,440 JURONG WEST AVE 1,Lakeside MRT Station,807.5999365708815,16169.517545432009,1993-06,JURONG WEST,3 ROOM,440,JURONG WEST AVE 1,01 TO 03,81.0,MODEL A,1985,57000.0,1993.0,91,
1.35976080279004,103.844642640153,570238.0,238 BISHAN ST 22,Bishan MRT Station,1059.4935184587907,8520.090506455586,1998-09,BISHAN,EXECUTIVE,238,BISHAN ST 22,01 TO 03,146.0,MAISONETTE,1992,555000.0,1998.0,93,
1.36604388871674,103.855368968681,560443.0,443 ANG MO KIO AVE 10,Ang Mo Kio MRT Station,776.6044349019421,9193.726070404298,1995-05,ANG MO KIO,3 ROOM,443,ANG MO KIO AVE 10,10 TO 12,82.0,NEW GENERATION,1979,145000.0,1995.0,83,
1.35440347555796,103.932702293995,520871.0,871 TAMPINES ST 84,Tampines MRT Station,1171.844053344404,12017.001121173127,2010-12,TAMPINES,5 ROOM,871,TAMPINES ST 84,07 TO 09,121.0,Improved,1988,468000.0,2010.0,77,
1.37329593649654,103.835475719134,560118.0,118 ANG MO KIO AVE 4,Mayflower MRT Station,236.3035434167437,10138.5837193575,1999-07,ANG MO KIO,3 ROOM,118,ANG MO KIO AVE 4,01 TO 03,74.0,NEW GENERATION,1978,136000.0,1999.0,78,
1.29962052462035,103.799386404296,142032.0,32 TANGLIN HALT RD,Commonwealth MRT Station,343.6905075818596,6062.795433251869,2009-05,QUEENSTOWN,3 ROOM,32,TANGLIN HALT RD,04 TO 06,52.0,Standard,1970,232000.0,2009.0,60,
1.3209205726035,103.764859212465,120304.0,304 CLEMENTI AVE 4,Clementi MRT Station,642.8760671227036,10494.171750051672,2006-12,CLEMENTI,3 ROOM,304,CLEMENTI AVE 4,01 TO 03,67.0,New Generation,1979,163000.0,2006.0,72,
1.35346317253703,103.956791098556,520309.0,309 TAMPINES ST 32,Tampines East MRT Station,385.5083685806928,14090.329124836113,2010-07,TAMPINES,EXECUTIVE,309,TAMPINES ST 32,04 TO 06,144.0,Apartment,1993,518000.0,2010.0,82,
1.3075559256341,103.794443576453,272009.0,9 HOLLAND AVE,Buona Vista MRT Station,467.7596449152202,6885.599004716985,1997-02,QUEENSTOWN,3 ROOM,9,HOLLAND AVE,13 TO 15,65.0,IMPROVED,1974,203000.0,1997.0,76,
1.36310057764065,103.962012302637,510147.0,147 PASIR RIS ST 13,Tampines East MRT Station,1121.5195753084042,15174.310609835618,2000-02,PASIR RIS,4 ROOM,147,PASIR RIS ST 13,07 TO 09,106.0,Model A,1995,305000.0,2000.0,94,
1.43669060313023,103.798557890119,730657.0,657 WOODLANDS RING RD,Admiralty MRT Station,508.9809434870408,17979.404956243212,2006-01,WOODLANDS,5 ROOM,657,WOODLANDS RING RD,07 TO 09,122.0,Improved,1998,284000.0,2006.0,91,
1.32947840879761,103.921105111921,460054.0,54 CHAI CHEE ST,Bedok North MRT Station,678.1241145624222,9314.77218417988,2006-11,BEDOK,4 ROOM,54,CHAI CHEE ST,04 TO 06,94.0,New Generation,1981,210000.0,2006.0,74,
1.38010465081465,103.840408680468,560629.0,629 ANG MO KIO AVE 4,Yio Chu Kang MRT Station,537.0758673228156,10805.531933303157,2003-08,ANG MO KIO,3 ROOM,629,ANG MO KIO AVE 4,04 TO 06,67.0,New Generation,1981,130800.0,2003.0,77,
1.31395967091571,103.769831365969,120356.0,356 CLEMENTI AVE 2,Clementi MRT Station,531.9788818638851,9691.49399157178,2000-10,CLEMENTI,5 ROOM,356,CLEMENTI AVE 2,19 TO 21,117.0,Standard,1978,416000.0,2000.0,77,
1.349357372,103.8383273,570301.0,301 SHUNFU RD,Marymount MRT Station,141.56060229927348,7478.144226065168,2012-08,BISHAN,EXECUTIVE,301,SHUNFU RD,04 TO 06,148.0,Maisonette,1985,858800.0,,72,
1.33472004322162,103.867928446438,350108.0,108 POTONG PASIR AVE 1,Potong Pasir MRT Station,338.28733942260226,6010.899859021934,1999-05,TOA PAYOH,3 ROOM,108,POTONG PASIR AVE 1,10 TO 12,78.0,MODEL A,1984,153000.0,1999.0,84,
1.32057465713359,103.768211873157,120371.0,371 CLEMENTI AVE 4,Clementi MRT Station,690.8543916085684,10137.488264072488,1997-12,CLEMENTI,4 ROOM,371,CLEMENTI AVE 4,07 TO 09,93.0,NEW GENERATION,1981,325000.0,1997.0,83,
1.43376057937716,103.828993389444,760110.0,110 YISHUN RING RD,Yishun MRT Station,821.8807154576932,16854.16105569523,1999-01,YISHUN,3 ROOM,110,YISHUN RING RD,13 TO 15,64.0,SIMPLIFIED,1986,120000.0,1999.0,86,
1.34152911615925,103.849589127712,310202.0,202 TOA PAYOH NTH,Braddell MRT Station,331.8921793113171,6474.648987368439,1992-03,TOA PAYOH,4 ROOM,202,TOA PAYOH NTH,04 TO 06,87.0,IMPROVED,1973,110000.0,1992.0,80,
1.31022063491151,103.88323543756,391056.0,56 CASSIA CRES,Mountbatten MRT Station,451.289570155101,4657.4092106453845,2010-02,GEYLANG,4 ROOM,56,CASSIA CRES,16 TO 18,102.0,Model A,1998,492000.0,2010.0,87,
1.35344324893831,103.936557632514,520856.0,856 TAMPINES ST 82,Tampines MRT Station,901.2359357454626,12276.036202439254,2010-09,TAMPINES,5 ROOM,856,TAMPINES ST 82,07 TO 09,122.0,Improved,1986,465000.0,2010.0,75,
1.35676942740178,103.748774260571,650301.0,301 BT BATOK ST 31,Bukit Gombak MRT Station,407.2677801490644,14025.970813115851,2010-03,BUKIT BATOK,4 ROOM,301,BT BATOK ST 31,07 TO 09,105.0,Model A,1985,330000.0,2010.0,74,
1.43344635284838,103.800558138968,730626.0,626 WOODLANDS AVE 6,Admiralty MRT Station,791.214025022935,17567.904102106964,2002-12,WOODLANDS,4 ROOM,626,WOODLANDS AVE 6,10 TO 12,90.0,Model A2,1998,195000.0,2002.0,95,
1.303787443937,103.800385265974,140081.0,81 C'WEALTH CL,Commonwealth MRT Station,278.95440511656074,6114.829588718416,1998-06,QUEENSTOWN,3 ROOM,81,C'WEALTH CL,13 TO 15,60.0,STANDARD,1967,123000.0,1998.0,68,
1.32206108860648,103.76601401343,120305.0,305 CLEMENTI AVE 4,Clementi MRT Station,773.36136645278,10428.081920094692,1991-10,CLEMENTI,3 ROOM,305,CLEMENTI AVE 4,10 TO 12,67.0,NEW GENERATION,1979,47000.0,1991.0,87,
1.37481936231407,103.875125282456,550531.0,531 SERANGOON NTH AVE 4,Hougang MRT Station,1959.500406822884,10493.434717769782,1996-06,SERANGOON,4 ROOM,531,SERANGOON NTH AVE 4,07 TO 09,110.0,MODEL A,1992,368000.0,1996.0,95,
1.37067353047523,103.870263924296,550103.0,103 SERANGOON NTH AVE 1,Kovan MRT Station,2014.874382884152,9921.557344527017,2000-12,SERANGOON,4 ROOM,103,SERANGOON NTH AVE 1,04 TO 06,91.0,New Generation,1985,220000.0,2000.0,84,
1.37755384677881,103.936383536913,510741.0,741 PASIR RIS ST 71,Pasir Ris MRT Station,1519.1259283575023,14105.789832796814,2000-05,PASIR RIS,5 ROOM,741,PASIR RIS ST 71,16 TO 18,123.0,Improved,1996,400000.0,2000.0,95,
1.35003202767253,103.876841832334,530005.0,5 LOR LEW LIAN,Serangoon MRT Station,457.82288559629984,7938.433634696156,2000-02,SERANGOON,3 ROOM,5,LOR LEW LIAN,01 TO 03,73.0,Improved,1978,157000.0,2000.0,77,
1.44703561029032,103.82209866943,750310.0,310 CANBERRA RD,Sembawang MRT Station,319.1035103509054,18427.04662216273,2011-12,SEMBAWANG,EXECUTIVE,310,CANBERRA RD,01 TO 03,143.0,Maisonette,1998,557000.0,2011.0,86,
1.33023193004172,103.909386972458,470108.0,108 BEDOK RESERVOIR RD,Kaki Bukit MRT Station,535.8218640086354,8310.62686802121,1994-07,BEDOK,3 ROOM,108,BEDOK RESERVOIR RD,10 TO 12,67.0,NEW GENERATION,1985,85000.0,1994.0,90,
,,,80 C'WEALTH DR,,,,2008-05,QUEENSTOWN,3 ROOM,80,C'WEALTH DR,01 TO 03,52.0,Standard,1969,180000.0,2008.0,60,
1.41835313714077,103.838412790486,760631.0,631 YISHUN ST 61,Khatib MRT Station,614.037432710444,15035.218850796664,1997-10,YISHUN,3 ROOM,631,YISHUN ST 61,01 TO 03,64.0,SIMPLIFIED,1992,157000.0,1997.0,94,
1.44189730082889,103.774373791954,730022.0,22 MARSILING DR,Marsiling MRT Station,1037.302149071454,19544.74736464448,1995-09,WOODLANDS,3 ROOM,22,MARSILING DR,07 TO 09,82.0,NEW GENERATION,1977,134000.0,1995.0,81,
1.40132802512812,103.748136094413,680673.0,673 CHOA CHU KANG CRES,Yew Tee MRT Station,433.3705633448543,17407.11743547341,2015-01,CHOA CHU KANG,4 ROOM,673,CHOA CHU KANG CRES,07 TO 09,103.0,Premium Apartment,1999,385000.0,2015.0,83,83.0
1.2736382341353,103.836420334733,81110.0,110 SPOTTISWOODE PK RD,Outram Park MRT Station,757.419731392824,1952.916408888376,2004-11,BUKIT MERAH,5 ROOM,110,SPOTTISWOODE PK RD,04 TO 06,121.0,Standard,1979,325000.0,2004.0,74,
1.35125231918218,103.744795017835,650135.0,135 BT BATOK WEST AVE 6,Bukit Batok MRT Station,582.3039169507239,14051.687531209303,2004-11,BUKIT BATOK,4 ROOM,135,BT BATOK WEST AVE 6,01 TO 03,93.0,New Generation,1984,265000.0,2004.0,79,
1.37885430144501,103.740416962384,680290.0,290 CHOA CHU KANG AVE 3,Choa Chu Kang MRT Station,843.5646461299906,16267.1248636067,1996-04,CHOA CHU KANG,4 ROOM,290,CHOA CHU KANG AVE 3,10 TO 12,104.0,MODEL A,1993,280000.0,1996.0,96,
1.30711568626095,103.795264617136,271006.0,6 HOLLAND CL,Buona Vista MRT Station,557.8170940909156,6782.438792833571,1992-10,QUEENSTOWN,3 ROOM,6,HOLLAND CL,01 TO 03,65.0,IMPROVED,1974,57000.0,1992.0,81,
1.34968017478362,103.875279710468,550418.0,418 SERANGOON CTRL,Serangoon MRT Station,298.3647799431126,7841.260520333919,2003-12,SERANGOON,EXECUTIVE,418,SERANGOON CTRL,04 TO 06,146.0,Maisonette,1989,427500.0,2003.0,85,
1.32368064923943,103.739156156511,600021.0,21 TEBAN GDNS RD,Jurong East MRT Station,1114.2301771080934,13266.475385530812,1993-11,JURONG EAST,3 ROOM,21,TEBAN GDNS RD,10 TO 12,77.0,IMPROVED,1978,50000.0,1993.0,84,
1.3055188809192,103.913021967404,440043.0,43 MARINE CRES,Kembangan MRT Station,1716.0589583611895,7306.502112539891,2000-02,MARINE PARADE,5 ROOM,43,MARINE CRES,22 TO 24,120.0,Standard,1975,471000.0,2000.0,74,
1.30934498335733,103.795559353753,271002.0,2 HOLLAND AVE,Holland Village MRT Station,328.813884622028,6853.379826534098,1996-08,QUEENSTOWN,3 ROOM,2,HOLLAND AVE,16 TO 18,65.0,IMPROVED,1974,205000.0,1996.0,77,
1.43660111000642,103.83109095206,760172.0,172 YISHUN AVE 7,Canberra MRT Station,732.5111430865499,17132.685805351914,1995-05,YISHUN,3 ROOM,172,YISHUN AVE 7,04 TO 06,64.0,SIMPLIFIED,1988,88000.0,1995.0,92,
1.37143736463903,103.88126107892,530644.0,644 HOUGANG AVE 8,Hougang MRT Station,1237.5615828154437,10331.788040275906,2005-03,HOUGANG,3 ROOM,644,HOUGANG AVE 8,10 TO 12,69.0,Improved,1987,174000.0,2005.0,81,
1.35591015038813,103.845158434779,570291.0,291 BISHAN ST 24,Bishan MRT Station,674.1293371039575,8090.95139526308,2002-12,BISHAN,4 ROOM,291,BISHAN ST 24,28 TO 30,122.0,Premium Apartment,1998,452000.0,2002.0,95,
1.34481773281614,103.704952551128,642681.0,681B JURONG WEST CTRL 1,Boon Lay MRT Station,703.3055355480094,17663.30846520263,2009-11,JURONG WEST,5 ROOM,681B,JURONG WEST CTRL 1,16 TO 18,115.0,Premium Apartment,2000,452000.0,2009.0,90,
1.30431042727382,103.862781478293,190012.0,12 NTH BRIDGE RD,Lavender MRT Station,339.1797180430805,2680.550580830909,1998-04,KALLANG/WHAMPOA,5 ROOM,12,NTH BRIDGE RD,13 TO 15,117.0,STANDARD,1975,445000.0,1998.0,76,
1.30267023304987,103.909040353592,440062.0,62 MARINE DR,Eunos MRT Station,1999.888061015004,6784.118420879648,2016-10,MARINE PARADE,4 ROOM,62,MARINE DR,13 TO 15,87.0,Improved,1976,595000.0,2016.0,59,58.0
1.359966245,103.9515878,520437.0,437 TAMPINES ST 43,Tampines East MRT Station,537.7558943611879,14035.590312778417,2013-02,TAMPINES,3 ROOM,437,TAMPINES ST 43,01 TO 03,74.0,Model A,1986,362000.0,,72,
1.444285016,103.8087419,734689.0,689D WOODLANDS DR 75,Admiralty MRT Station,954.5505275488448,18452.259848468053,2014-08,WOODLANDS,5 ROOM,689D,WOODLANDS DR 75,10 TO 12,110.0,Premium Apartment,2004,455000.0,,89,
1.33131386579703,103.925307290709,460539.0,539 BEDOK NTH ST 3,Bedok North MRT Station,899.4242205493626,9817.188476952208,2009-01,BEDOK,3 ROOM,539,BEDOK NTH ST 3,04 TO 06,68.0,New Generation,1980,205000.0,2009.0,70,
1.33695439373089,103.928960561768,470723.0,723 BEDOK RESERVOIR RD,Bedok Reservoir MRT Station,366.3779499809944,10502.032538173,2011-01,BEDOK,5 ROOM,723,BEDOK RESERVOIR RD,04 TO 06,139.0,Model A-Maisonette,1984,530000.0,2011.0,72,
1.338624065,103.8483798,310096.0,96 LOR 3 TOA PAYOH,Braddell MRT Station,269.37639092471863,6159.203126771538,2012-11,TOA PAYOH,3 ROOM,96,LOR 3 TOA PAYOH,07 TO 09,68.0,Improved,1970,398500.0,,57,
1.32569973464369,103.931074627428,460208.0,208 NEW UPP CHANGI RD,Bedok Reservoir MRT Station,1213.0501113498065,10055.590001724637,2004-03,BEDOK,3 ROOM,208,NEW UPP CHANGI RD,04 TO 06,68.0,New Generation,1979,195000.0,2004.0,74,
